Date,VSTOXX.Price
5/3/2024,14.44
5/6/2024,14.3
5/7/2024,14.09
5/8/2024,13.72
5/9/2024,13.46
5/10/2024,13.6
5/13/2024,13.92
5/14/2024,13.96
5/15/2024,13.09
5/16/2024,12.79
5/17/2024,12.13
5/20/2024,12.44
5/21/2024,12.54
5/22/2024,12.74
5/23/2024,12.52
5/24/2024,12.61
5/28/2024,13.31
5/29/2024,14.08
5/30/2024,13.98
5/31/2024,14.14
6/3/2024,14.06
6/4/2024,14.74
6/5/2024,13.93
6/6/2024,13.34
6/7/2024,13.29
6/10/2024,14.51
6/11/2024,15.76
6/12/2024,14.77
6/13/2024,16.75
6/14/2024,19.87
6/17/2024,19.91
6/18/2024,18.6
6/20/2024,17.75
6/21/2024,17.6
6/24/2024,17.38
6/25/2024,18.04
6/26/2024,18.98
6/27/2024,19.06
6/28/2024,18.3
7/1/2024,15.9
7/2/2024,15.88
7/3/2024,14.83
7/5/2024,14.43
7/8/2024,13.29
7/9/2024,14.6
7/10/2024,13.87
7/11/2024,13.42
7/12/2024,13.06
7/15/2024,13.59
7/16/2024,13.87
7/17/2024,14.55
7/18/2024,15.73
7/19/2024,16.52
7/22/2024,15.69
7/23/2024,14.8
7/24/2024,16.06
7/25/2024,16.93
7/26/2024,16.15
7/29/2024,16.83
7/30/2024,16.53
7/31/2024,15.74
8/1/2024,18.12
8/2/2024,24.52
8/5/2024,31.17
8/6/2024,25.07
8/7/2024,20.75
8/8/2024,21.63
8/9/2024,20.43
8/12/2024,19.29
8/13/2024,18.34
8/14/2024,16.76
8/15/2024,15.31
8/16/2024,14.5
8/19/2024,14.92
8/20/2024,15.46
8/21/2024,15.48
8/22/2024,16.01
8/23/2024,15.31
8/26/2024,15.66
8/27/2024,15.46
8/28/2024,15.59
8/29/2024,15.23
8/30/2024,15.27
9/3/2024,17.34
9/4/2024,19.87
9/5/2024,20.05
9/6/2024,22.58
9/9/2024,20.23
9/10/2024,19.54
9/11/2024,19.6
9/12/2024,17.53
9/13/2024,16.05
9/16/2024,17.12
9/17/2024,16.58
9/18/2024,17.06
9/19/2024,15.42
9/20/2024,16.19
9/23/2024,16.37
9/24/2024,16.02
9/25/2024,16.22
9/26/2024,16.38
9/27/2024,15.95
9/30/2024,18.06
10/1/2024,21.1
10/2/2024,19.89
10/3/2024,21.22
10/4/2024,20.25
10/7/2024,20.22
10/8/2024,20.28
10/9/2024,19.37
10/10/2024,19.19
10/11/2024,18.47
10/14/2024,17.67
10/15/2024,18.6
10/16/2024,19.21
10/17/2024,18.27
10/18/2024,17.25
10/21/2024,18.85
10/22/2024,18.62
10/23/2024,18.99
10/24/2024,19.17
10/25/2024,18.92
10/28/2024,18.66
10/29/2024,18.99
10/30/2024,19.93
10/31/2024,21.73
11/1/2024,21.09
11/4/2024,20.96
11/5/2024,20.96
